id_jogador;id_ano;ordem_equipes;id_equipe;id_liga;jogos_ganhados;jogos_perdidos;jogos_disputados;jogos_iniciados;jogos_completos;shutouts;jogos_salvos;IPouts;hits;corridas_merecidas;homerun;BB;strikeout;media_rebatida_oponente;media_corridas_merecidas;IBB;lances_desviados;HBP;BK;BFP;jogos_terminados;corridas;toques_sacrificio;fly_sacrificio;eliminacao_dupla
abadfe01;2019;1;SFN;NL;0;2;21;0;0;0;0;39;9;6;2;3;9;0,196;4,15;0;1;0;0;49;1;6;0;0;3
abreubr01;2019;1;HOU;AL;0;0;7;0;0;0;0;26;4;1;0;3;13;0,138;1,04;0;0;0;0;32;2;1;0;0;1
adamja01;2019;1;TOR;AL;3;0;23;0;0;0;0;65;15;7;1;10;18;0,200;2,91;1;1;3;2;91;2;8;0;3;2
adamsau01;2019;1;MIN;AL;0;0;2;0;0;0;0;8;4;5;2;3;5;0,333;16,88;0;0;0;0;15;1;5;0;0;0
adamsau01;2019;2;DET;AL;0;0;13;0;0;0;0;42;14;8;2;10;9;0,259;5,14;1;0;0;0;65;8;8;0;1;1
adamsau02;2019;1;WAS;NL;0;0;1;0;0;0;0;3;0;1;0;2;2;0,000;9,00;0;2;1;0;6;0;1;0;0;0
adamsau02;2019;2;SEA;AL;2;2;29;2;0;0;0;93;20;13;4;14;51;0,183;3,77;0;2;0;0;124;3;13;0;1;3
adamsch01;2019;1;NYA;AL;1;1;13;0;0;0;1;76;39;24;7;11;23;0,351;8,53;0;1;2;1;124;5;25;0;0;2
adriaeh01;2019;1;MIN;AL;0;0;1;0;0;0;0;3;5;3;0;0;1;0,625;27,00;0;0;0;0;8;1;3;0;0;0
agrazda01;2019;1;PIT;NL;4;5;15;14;0;0;0;220;82;40;15;18;41;0,283;4,91;0;0;10;0;321;0;43;2;1;5
alanirj01;2019;1;SEA;AL;0;0;4;0;0;0;0;12;11;9;3;3;6;0,500;20,25;0;0;0;0;25;1;10;0;0;1
alanirj01;2019;2;CIN;NL;1;0;8;0;0;0;0;35;8;7;0;4;7;0,195;5,40;0;0;0;1;46;3;7;0;1;1
alberha01;2019;1;BAL;AL;0;0;1;0;0;0;0;3;1;2;1;2;0;0,250;18,00;0;0;1;0;7;1;2;0;0;0
alberma01;2019;1;MIL;NL;8;6;67;0;0;0;4;179;53;34;8;29;57;0,239;5,13;3;2;3;1;258;13;34;2;2;8
alcaljo01;2019;1;MIN;AL;0;0;2;0;0;0;0;5;1;0;0;1;1;0,167;0,00;0;0;0;0;7;2;0;0;0;0
alcansa01;2019;1;MIA;NL;6;14;32;32;2;2;0;592;179;85;23;81;151;0,241;3,88;5;4;8;1;838;0;94;5;1;23
alcanvi01;2019;1;DET;AL;3;2;46;0;0;0;0;128;45;23;8;15;24;0,276;4,85;0;3;2;0;182;9;25;1;1;7
alexasc01;2019;1;LAN;NL;3;2;28;0;0;0;0;52;17;7;2;7;9;0,250;3,63;2;0;1;0;76;4;7;0;0;3
alexaty01;2019;1;DET;AL;1;4;13;8;0;0;0;161;68;29;9;7;47;0,302;4,86;0;1;2;0;235;1;30;0;1;5
allarko01;2019;1;TEX;AL;4;2;9;9;0;0;0;136;52;25;3;19;33;0,281;4,96;0;1;2;0;208;0;26;0;1;4
allenco01;2019;1;LAA;AL;0;2;25;0;0;0;4;69;24;16;9;20;29;0,255;6,26;0;3;0;0;116;13;16;0;1;0
allenlo01;2019;1;SDN;NL;2;3;8;4;0;0;0;76;33;19;4;13;14;0,330;6,75;0;0;2;0;118;2;20;2;1;4
allenlo01;2019;2;CLE;AL;0;0;1;0;0;0;0;7;3;0;0;0;3;0,333;0,00;0;0;0;0;9;1;0;0;0;0
