id_jogador;id_ano;ordem_equipes;id_equipe;id_liga;jogos_ganhados;jogos_perdidos;jogos_disputados;jogos_iniciados;jogos_completos;shutouts;jogos_salvos;IPouts;hits;corridas_merecidas;homerun;BB;strikeout;media_rebatida_oponente;media_corridas_merecidas;IBB;lances_desviados;HBP;BK;BFP;jogos_terminados;corridas;toques_sacrificio;fly_sacrificio;eliminacao_dupla
aasedo01;1981;1;CAL;AL;4;4;39;0;0;0;11;196;56;17;4;24;38;0,234;2,34;2;2;0;0;265;32;17;1;1;5
abbotgl01;1981;1;SEA;AL;4;9;22;20;1;0;0;391;127;57;14;28;35;0,258;3,94;1;1;0;0;530;1;64;6;4;13
agostju01;1981;1;CHA;AL;0;0;2;0;0;0;0;17;5;3;1;0;3;0,238;4,76;0;0;1;0;22;1;3;0;0;1
alexado01;1981;1;SFN;NL;11;7;24;24;1;1;0;457;156;49;11;44;77;0,263;2,89;2;4;2;1;646;0;51;5;2;8
allarbr01;1981;1;SEA;AL;3;2;7;7;1;0;0;144;48;20;5;8;20;0,265;3,75;0;0;0;0;191;0;22;2;0;9
allenne01;1981;1;NYN;NL;7;6;43;0;0;0;18;200;64;22;4;26;50;0,259;2,97;8;3;0;0;286;35;26;10;3;5
alvarjo01;1981;1;ATL;NL;0;0;1;0;0;0;0;6;0;0;0;0;2;0,000;0,00;0;0;0;0;6;1;0;0;0;0
anderla02;1981;1;SEA;AL;3;3;41;0;0;0;5;203;57;20;4;18;40;0,228;2,66;2;0;2;0;273;23;27;0;3;5
andujjo01;1981;1;HOU;NL;2;3;9;3;0;0;0;71;29;13;2;12;18;0,296;4,94;0;0;0;0;113;0;17;1;2;2
andujjo01;1981;2;SLN;NL;6;1;11;8;1;0;0;166;56;23;4;11;19;0,265;3,74;1;2;0;1;223;0;24;1;0;5
apontlu01;1981;1;BOS;AL;1;0;7;0;0;0;1;47;11;1;0;3;11;0,208;0,57;0;0;0;0;57;3;1;1;0;4
armstmi01;1981;1;SDN;NL;0;2;10;0;0;0;0;36;14;8;1;11;9;0,311;6,00;3;0;0;1;58;3;9;2;0;0
arroyfe01;1981;1;MIN;AL;7;10;23;19;2;0;0;385;144;56;11;34;39;0,290;3,93;1;3;5;0;542;1;66;5;2;20
augusje01;1981;1;ML4;AL;2;2;27;2;0;0;2;184;75;29;4;18;26;0,300;4,26;3;3;1;0;272;9;30;2;1;7
babcobo01;1981;1;TEX;AL;1;1;16;0;0;0;0;86;21;7;2;16;18;0,219;2,20;1;0;1;0;117;7;7;3;1;4
bahnsst01;1981;1;MON;NL;2;1;25;3;0;0;1;147;45;27;7;24;28;0,247;4,96;0;1;1;0;208;4;27;1;0;3
baileho01;1981;1;DET;AL;1;4;9;5;0;0;0;110;45;30;4;13;17;0,308;7,36;2;3;3;0;165;2;31;1;2;1
bairdo01;1981;1;CIN;NL;2;2;24;0;0;0;0;117;42;25;5;17;16;0,271;5,77;4;3;0;0;174;12;28;2;0;4
bairdo01;1981;2;SLN;NL;2;0;11;0;0;0;1;47;13;6;0;2;14;0,228;3,45;0;0;0;0;60;8;6;0;0;1
bannifl01;1981;1;SEA;AL;9;9;21;20;5;2;0;364;128;60;14;39;85;0,268;4,45;0;7;3;1;522;0;62;2;0;9
barkele01;1981;1;CLE;AL;8;7;22;22;9;3;0;463;150;67;7;46;127;0,249;3,91;0;5;1;0;660;0;72;6;4;2
barlomi01;1981;1;TOR;AL;0;0;12;0;0;0;0;45;22;7;1;6;5;0,338;4,20;1;0;4;0;78;7;11;1;2;1
barrifr01;1981;1;CHA;AL;1;3;8;7;1;0;0;109;45;16;3;14;12;0,292;3,96;1;1;1;0;170;0;23;1;0;2
baumgro01;1981;1;CHA;AL;5;9;19;19;2;1;0;305;101;46;9;40;52;0,260;4,07;3;4;1;2;435;0;56;4;2;8
beardda01;1981;1;OAK;AL;1;1;8;0;0;0;3;39;9;4;1;4;15;0,191;2,77;1;0;1;0;53;7;5;0;1;0
beattji01;1981;1;SEA;AL;3;2;13;9;0;0;1;200;59;22;2;18;36;0,232;2,97;0;2;2;1;275;3;24;1;0;5
bedrost01;1981;1;ATL;NL;1;2;15;1;0;0;0;73;15;12;2;15;9;0,169;4,44;2;0;1;0;106;5;14;0;1;2
berenbr01;1981;1;CIN;NL;9;6;21;20;5;3;0;378;97;49;3;77;106;0,211;3,50;0;7;0;2;544;0;55;3;4;12
berenju01;1981;1;KCA;AL;0;4;8;3;0;0;0;59;22;19;4;16;20;0,289;8,69;0;1;2;0;97;4;21;0;3;0
berenju01;1981;2;TOR;AL;2;9;12;11;1;0;0;213;62;34;7;35;29;0,235;4,31;1;1;3;0;308;0;41;2;4;4
bernadw01;1981;1;ML4;AL;0;0;6;0;0;0;0;15;5;2;0;6;1;0,263;3,60;1;0;0;0;27;1;3;0;2;0
bibbyji01;1981;1;PIT;NL;6;3;14;14;2;2;0;281;79;26;4;26;48;0,225;2,50;1;1;2;0;385;0;30;2;4;7
birddo01;1981;1;NYA;AL;5;1;17;4;0;0;0;160;58;16;5;16;28;0,280;2,70;3;0;0;0;229;3;19;2;4;5
birddo01;1981;2;CHN;NL;4;5;12;12;2;1;0;226;72;30;5;16;34;0,254;3,58;3;2;1;0;305;0;34;1;4;6
blackbu02;1981;1;SEA;AL;0;0;2;0;0;0;0;3;2;0;0;3;0;0,500;0,00;1;1;0;0;7;0;0;0;0;0
bluevi01;1981;1;SFN;NL;8;6;18;18;1;0;0;374;97;34;7;54;63;0,217;2,45;3;7;1;0;513;0;40;9;3;7
blylebe01;1981;1;CLE;AL;11;7;20;20;9;1;0;478;145;51;9;40;107;0,245;2,88;1;3;5;1;644;0;52;3;3;14
boddimi01;1981;1;BAL;AL;0;0;2;0;0;0;0;17;6;3;1;2;2;0,261;4,76;0;2;0;0;25;1;4;0;0;1
boggsto01;1981;1;ATL;NL;3;13;25;24;2;0;0;428;140;65;11;54;81;0,265;4,10;4;4;3;0;606;1;72;13;7;10
boitada01;1981;1;NYN;NL;2;1;15;0;0;0;0;49;21;10;2;5;8;0,309;5,51;0;0;2;0;76;4;10;0;1;1
bombama01;1981;1;TOR;AL;5;5;20;11;0;0;0;271;84;39;6;35;33;0,251;3,89;2;6;1;1;377;3;42;3;3;5
booneda02;1981;1;SDN;NL;1;0;37;0;0;0;2;190;63;20;2;21;43;0,267;2,84;7;1;1;5;262;8;23;2;2;7
