id_jogador;id_ano;ordem_equipes;id_equipe;id_liga;jogos_ganhados;jogos_perdidos;jogos_disputados;jogos_iniciados;jogos_completos;shutouts;jogos_salvos;IPouts;hits;corridas_merecidas;homerun;BB;strikeout;media_rebatida_oponente;media_corridas_merecidas;IBB;lances_desviados;HBP;BK;BFP;jogos_terminados;corridas;toques_sacrificio;fly_sacrificio;eliminacao_dupla
abbotpa01;2003;1;KCA;AL;1;2;10;8;0;0;0;143;47;28;8;26;32;0,257;5,29;2;2;2;0;214;0;29;2;1;1
acevejo01;2003;1;CIN;NL;2;0;5;4;1;0;0;81;17;8;3;6;23;0,183;2,67;1;1;1;0;103;1;8;1;2;2
aceveju01;2003;1;NYA;AL;0;3;25;0;0;0;6;77;34;22;5;10;19;0,315;7,71;3;2;2;0;125;19;24;2;3;0
aceveju01;2003;2;TOR;AL;1;2;14;0;0;0;0;38;18;6;1;8;9;0,327;4,26;1;2;0;0;63;6;8;0;0;2
adamste01;2003;1;PHI;NL;1;4;66;0;0;0;0;204;68;20;1;23;51;0,268;2,65;4;4;2;0;284;16;22;3;2;11
adkinjo01;2003;1;CHA;AL;0;0;4;0;0;0;0;28;8;5;1;7;3;0,250;4,82;0;0;1;0;42;2;5;1;1;1
affelje01;2003;1;KCA;AL;7;6;36;18;0;0;4;378;126;55;12;38;98;0,261;3,93;1;2;5;2;533;5;58;2;5;12
ainswku01;2003;1;SFN;NL;5;4;11;11;0;0;0;198;66;28;7;26;48;0,262;3,82;0;2;1;0;283;0;31;2;2;5
ainswku01;2003;2;BAL;AL;0;1;3;0;0;0;0;7;6;3;1;1;4;0,429;11,57;0;0;0;0;15;2;3;0;0;0
alfonan01;2003;1;CHN;NL;3;1;60;0;0;0;0;199;76;43;7;27;51;0,290;5,83;3;0;2;0;296;17;43;4;1;9
almanar01;2003;1;FLO;NL;4;5;51;0;0;0;0;151;59;34;10;25;49;0,296;6,08;2;2;2;1;230;15;37;1;3;5
almoned01;2003;1;NYN;NL;0;0;12;0;0;0;0;34;21;14;3;5;7;0,412;11,12;1;1;0;0;57;3;15;1;0;3
almonhe01;2003;1;BOS;AL;0;1;7;0;0;0;0;23;9;7;1;7;6;0,310;8,22;1;1;0;0;39;4;7;1;2;0
almonhe01;2003;2;MON;NL;1;1;28;0;0;0;0;87;34;22;4;17;26;0,291;6,83;2;5;2;0;137;5;22;1;0;1
alvarju01;2003;1;FLO;NL;0;0;9;0;0;0;0;35;8;4;2;8;6;0,216;3,09;1;0;1;0;46;3;4;0;0;3
alvarvi01;2003;1;LAN;NL;0;1;5;0;0;0;0;17;9;8;1;6;3;0,391;12,71;0;0;1;0;31;3;8;1;0;2
alvarwi01;2003;1;LAN;NL;6;2;21;12;1;1;1;285;80;25;5;23;82;0,231;2,37;1;1;5;0;377;2;27;2;1;8
anderbr02;2003;1;CLE;AL;9;10;25;24;0;0;0;444;162;61;21;32;72;0,282;3,71;3;2;4;1;623;0;88;2;10;17
anderbr02;2003;2;KCA;AL;5;1;7;7;2;1;0;149;50;22;6;11;15;0,272;3,99;0;1;0;0;198;0;22;1;2;8
anderja01;2003;1;NYA;AL;1;0;22;0;0;0;0;62;23;11;3;14;9;0,280;4,79;4;3;2;0;100;12;13;0;2;2
anderja01;2003;2;NYN;NL;0;0;6;0;0;0;0;32;10;6;2;5;7;0,256;5,06;1;0;1;0;47;2;6;0;2;1
anderji02;2003;1;CIN;NL;1;5;8;7;0;0;0;116;60;38;8;14;13;0,359;8,84;1;0;0;0;184;1;39;0;3;2
anderma01;2003;1;DET;AL;0;1;23;0;0;0;3;70;25;14;5;9;13;0,272;5,40;1;1;1;0;105;10;17;2;1;2
appieke01;2003;1;ANA;AL;7;7;19;19;0;0;0;278;105;58;17;36;50;0,279;5,63;4;4;8;1;422;0;60;0;1;3
appieke01;2003;2;KCA;AL;1;2;4;4;0;0;0;57;15;9;4;7;5;0,217;4,26;0;2;0;0;77;0;9;1;0;2
armasto02;2003;1;MON;NL;2;1;5;5;0;0;0;93;25;9;4;8;23;0,225;2,61;0;0;1;0;124;0;9;2;2;1
arroybr01;2003;1;BOS;AL;0;0;6;0;0;0;1;52;10;4;0;4;14;0,164;2,08;2;0;1;0;66;2;5;0;0;0
asencmi01;2003;1;KCA;AL;2;1;8;8;1;0;0;145;54;28;4;21;27;0,295;5,21;0;1;3;0;215;0;29;3;5;5
ashbyan01;2003;1;LAN;NL;3;10;21;12;0;0;0;219;90;42;8;17;41;0,311;5,18;2;5;3;0;318;5;42;7;2;6
astacpe01;2003;1;NYN;NL;3;2;7;7;0;0;0;110;47;30;8;18;20;0,311;7,36;1;4;3;0;174;0;30;1;1;2
austije01;2003;1;CIN;NL;2;3;7;7;0;0;0;85;28;27;9;21;22;0,255;8,58;0;1;0;0;132;0;27;1;0;0
averyst01;2003;1;DET;AL;2;0;19;0;0;0;0;48;19;10;5;7;6;0,302;5,63;1;0;0;0;71;5;11;1;0;1
ayalalu01;2003;1;MON;NL;10;3;65;0;0;0;5;213;65;23;8;13;46;0,244;2,92;3;1;5;0;288;24;27;3;1;9
aybarma01;2003;1;SFN;NL;0;0;3;0;0;0;0;9;4;2;1;3;2;0,333;6,00;0;0;0;0;16;1;2;0;1;0
backebr01;2003;1;TBA;AL;1;1;28;0;0;0;0;134;40;27;6;25;36;0,247;5,44;1;3;2;0;192;8;28;2;1;5
bacsimi02;2003;1;NYN;NL;1;2;5;3;0;0;0;53;28;20;5;8;12;0,368;10,19;0;0;0;0;85;1;21;0;1;3
baezda01;2003;1;CLE;AL;2;9;73;0;0;0;25;227;65;32;9;23;66;0,229;3,81;0;5;4;0;318;46;36;6;1;4
baldwja01;2003;1;MIN;AL;0;1;10;0;0;0;1;45;21;9;6;4;7;0,333;5,40;1;0;0;0;69;3;10;0;2;2
balejo01;2003;1;CIN;NL;1;2;10;9;0;0;0;139;50;23;7;12;37;0,281;4,47;2;1;2;0;195;0;24;1;2;4
balfogr01;2003;1;MIN;AL;1;0;17;1;0;0;0;78;23;12;4;14;30;0,235;4,15;2;0;0;0;115;6;12;2;1;1
batismi01;2003;1;ARI;NL;10;9;36;29;2;1;0;580;197;76;13;60;142;0,267;3,54;3;7;8;0;822;5;85;10;6;22
bauerri01;2003;1;BAL;AL;0;0;35;0;0;0;0;184;58;31;5;24;43;0,256;4,55;3;6;4;0;259;10;36;1;3;12
beckejo02;2003;1;FLO;NL;9;8;24;23;0;0;0;426;132;48;9;56;152;0,246;3,04;4;6;2;1;601;1;54;5;1;11
beckro01;2003;1;SDN;NL;3;2;36;0;0;0;20;106;25;7;4;11;32;0,197;1,78;2;0;1;0;140;30;7;1;0;3
beimejo01;2003;1;PIT;NL;1;3;69;0;0;0;0;187;69;35;7;33;42;0,299;5,05;6;0;4;1;276;11;35;3;5;8
belisma01;2003;1;CIN;NL;1;1;6;0;0;0;0;26;10;5;1;2;6;0,303;5,19;0;0;1;0;39;2;5;2;1;0
bellro01;2003;1;TBA;AL;5;4;19;18;0;0;0;303;103;62;15;39;44;0,263;5,52;1;0;5;0;440;0;64;2;2;4
benesal01;2003;1;CHN;NL;0;0;3;0;0;0;1;25;8;2;0;6;9;0,267;2,16;0;0;0;1;36;1;2;0;0;3
benesal01;2003;2;TEX;AL;0;3;4;4;0;0;0;45;29;19;2;8;11;0,414;11,40;0;0;0;1;79;0;20;0;1;2
benitar01;2003;1;NYN;NL;3;3;45;0;0;0;21;148;41;17;5;24;50;0,223;3,10;1;3;0;1;209;40;18;0;1;3
benitar01;2003;2;NYA;AL;1;1;9;0;0;0;0;28;8;2;0;6;10;0,235;1,93;1;0;0;0;40;2;4;0;0;1
benitar01;2003;3;SEA;AL;0;0;15;0;0;0;0;43;10;5;1;11;15;0,189;3,14;1;0;0;0;64;7;5;0;0;0
benoijo01;2003;1;TEX;AL;8;5;25;17;0;0;0;315;99;64;23;51;87;0,246;5,49;0;3;3;1;462;1;67;1;4;3
bensokr01;2003;1;PIT;NL;5;9;18;18;0;0;0;315;127;58;14;36;68;0,295;4,97;4;7;1;0;475;0;67;3;4;8
bereja01;2003;1;CLE;AL;0;0;2;2;0;0;0;20;5;3;0;2;1;0,208;4,05;0;0;0;0;28;0;3;1;1;0
bernead01;2003;1;DET;AL;1;12;18;17;0;0;0;302;104;68;14;41;54;0,267;6,08;0;1;7;0;447;0;68;3;6;10
bernead01;2003;2;COL;NL;0;2;31;0;0;0;0;98;33;19;5;13;26;0,266;5,23;1;2;1;0;142;5;22;2;2;5
betanra01;2003;1;CLE;AL;2;2;33;0;0;0;1;114;27;9;5;13;36;0,196;2,13;2;1;1;0;154;13;11;1;1;1
biddlro01;2003;1;MON;NL;5;8;73;0;0;0;34;215;71;37;10;40;54;0,254;4,65;5;8;6;0;330;58;43;4;1;5
bierbni01;2003;1;TBA;AL;0;2;13;5;0;0;0;106;59;38;9;23;20;0,376;9,68;3;4;5;1;190;1;41;2;3;4
bierbni01;2003;2;CLE;AL;0;0;5;0;0;0;0;24;5;6;0;4;9;0,185;6,75;0;0;0;0;33;3;6;0;2;0
blandna01;2003;1;HOU;NL;1;2;22;0;0;0;0;61;22;13;3;12;18;0,286;5,75;2;3;2;0;96;2;13;4;1;2
boehrbr01;2003;1;PIT;NL;5;4;62;0;0;0;0;187;64;38;11;30;47;0,267;5,49;3;0;3;1;278;18;39;3;2;5
bondeje01;2003;1;DET;AL;6;19;33;28;0;0;0;486;193;100;23;58;108;0,294;5,56;2;12;4;2;727;0;118;3;6;17
