id_jogador;id_ano;ordem_equipes;id_equipe;id_liga;jogos_ganhados;jogos_perdidos;jogos_disputados;jogos_iniciados;jogos_completos;shutouts;jogos_salvos;IPouts;hits;corridas_merecidas;homerun;BB;strikeout;media_rebatida_oponente;media_corridas_merecidas;IBB;lances_desviados;HBP;BK;BFP;jogos_terminados;corridas;toques_sacrificio;fly_sacrificio;eliminacao_dupla
aardsda01;2010;1;SEA;AL;0;6;53;0;0;0;31;149;33;19;5;25;49;0,198;3,44;5;2;2;0;202;43;19;7;1;5
abadfe01;2010;1;HOU;NL;0;1;22;0;0;0;0;57;14;6;3;5;12;0,200;2,84;0;0;0;0;76;6;6;0;1;0
accarje01;2010;1;TOR;AL;0;1;5;0;0;0;0;20;12;6;0;3;3;0,400;8,10;0;2;1;0;34;2;6;0;0;2
aceveal01;2010;1;NYA;AL;3;0;10;0;0;0;1;36;10;4;1;4;2;0,208;3,00;1;0;1;0;53;2;5;0;0;0
acostma01;2010;1;NYN;NL;3;2;41;0;0;0;1;119;30;13;4;18;42;0,219;2,95;1;3;0;0;157;12;13;1;1;4
adamsmi03;2010;1;SDN;NL;4;1;70;0;0;0;0;200;48;13;2;23;73;0,196;1,76;2;0;0;0;268;3;14;0;0;2
affelje01;2010;1;SFN;NL;4;3;53;0;0;0;4;150;56;23;4;24;44;0,290;4,14;5;4;3;0;228;14;25;7;1;4
albaljo01;2010;1;NYA;AL;0;0;10;0;0;0;0;34;9;5;1;8;8;0,231;3,97;1;0;2;0;50;5;5;0;1;2
alberma01;2010;1;BAL;AL;5;3;62;0;0;0;0;227;78;38;6;34;49;0,269;4,52;5;2;2;0;329;19;41;3;0;12
ambrihe01;2010;1;CLE;AL;0;2;34;0;0;0;0;145;68;30;10;17;37;0,338;5,59;1;4;1;0;224;20;31;2;3;6
anderbr04;2010;1;OAK;AL;7;6;19;19;0;0;0;337;112;35;6;22;75;0,257;2,80;2;4;7;2;470;0;41;3;2;12
arrieja01;2010;1;BAL;AL;6;6;18;18;0;0;0;301;106;52;9;48;52;0,271;4,66;3;5;4;0;449;0;57;4;2;10
arroybr01;2010;1;CIN;NL;17;10;33;33;2;0;0;647;188;93;29;59;121;0,234;3,88;5;1;6;1;880;0;95;6;5;19
atchisc01;2010;1;BOS;AL;2;3;43;1;0;0;0;180;58;30;9;19;41;0,252;4,50;2;4;1;0;253;8;37;1;2;6
atilalu01;2010;1;WAS;NL;6;7;16;16;0;0;0;257;96;49;11;32;40;0,282;5,15;5;1;2;1;385;0;56;7;3;4
atkinmi01;2010;1;CHN;NL;0;0;5;0;0;0;0;30;12;7;2;6;10;0,286;6,30;0;0;1;0;49;2;8;0;0;0
axforjo01;2010;1;MIL;NL;8;2;50;0;0;0;24;174;42;16;1;27;76;0,204;2,48;3;4;1;0;238;43;17;2;2;4
badenbu01;2010;1;FLO;NL;2;5;53;0;0;0;1;203;62;30;5;21;47;0,246;3,99;5;1;2;0;281;16;33;5;1;7
baezda01;2010;1;PHI;NL;3;4;51;0;0;0;0;143;55;29;6;23;28;0,301;5,48;2;1;3;0;216;17;31;4;3;8
bailean01;2010;1;OAK;AL;1;3;47;0;0;0;25;147;34;8;3;13;42;0,199;1,47;1;0;0;0;189;42;8;2;3;4
baileho02;2010;1;CIN;NL;4;3;19;19;1;1;0;327;109;54;11;40;100;0,260;4,46;6;3;3;1;465;0;55;2;1;7
bakersc02;2010;1;MIN;AL;12;9;29;29;0;0;0;511;186;85;23;43;148;0,277;4,49;0;7;6;0;725;0;87;1;4;11
balesco01;2010;1;WAS;NL;0;1;17;0;0;0;0;63;15;6;2;11;28;0,203;2,57;1;4;2;0;89;8;6;2;0;2
balfogr01;2010;1;TBA;AL;2;1;57;0;0;0;0;166;43;14;3;17;56;0,216;2,28;2;4;0;1;222;8;16;2;4;0
banksjo01;2010;1;HOU;NL;0;1;1;1;0;0;0;12;8;6;1;4;1;0,400;13,50;0;0;0;0;24;0;6;0;0;0
bannibr01;2010;1;KCA;AL;7;12;24;23;0;0;0;383;158;90;23;50;77;0,302;6,34;0;10;3;0;581;1;92;2;2;5
bardda01;2010;1;BOS;AL;1;2;73;0;0;0;3;224;45;16;6;30;76;0,176;1,93;3;2;2;0;295;12;18;2;5;5
bassbr01;2010;1;PIT;NL;0;0;4;0;0;0;0;22;9;10;0;10;5;0,310;12,27;2;1;1;0;42;0;11;1;1;0
bastaan01;2010;1;PHI;NL;2;0;25;0;0;0;0;56;19;9;1;9;26;0,253;4,34;0;0;2;0;86;2;9;0;0;0
batismi01;2010;1;WAS;NL;1;2;58;1;0;0;2;248;71;34;9;39;55;0,234;3,70;8;4;5;0;350;18;36;1;2;11
bautide01;2010;1;SFN;NL;2;0;31;0;0;0;0;101;25;14;4;27;44;0,205;3,74;4;7;3;0;157;8;14;3;2;0
beachbr01;2010;1;ATL;NL;0;2;3;3;0;0;0;45;16;5;0;7;15;0,267;3,00;3;1;0;0;67;0;9;0;0;0
beckejo02;2010;1;BOS;AL;6;6;21;21;0;0;0;383;151;82;20;45;116;0,292;5,78;3;3;8;0;577;0;89;4;2;8
beimejo01;2010;1;COL;NL;1;2;71;0;0;0;0;135;46;17;5;15;21;0,269;3,40;3;2;0;1;188;11;18;1;1;5
belisma01;2010;1;COL;NL;7;5;76;0;0;0;1;276;84;30;7;16;91;0,246;2,93;5;3;2;1;365;11;34;4;2;11
belisro01;2010;1;LAN;NL;3;1;59;0;0;0;2;166;52;31;6;19;38;0,250;5,04;4;4;3;1;233;13;31;3;0;7
bellhe01;2010;1;SDN;NL;6;1;67;0;0;0;47;210;56;15;1;28;86;0,221;1,93;3;1;1;0;287;57;17;4;1;4
belltr01;2010;1;LAA;AL;2;5;25;7;0;0;0;183;77;32;2;21;45;0,312;4,72;2;5;1;0;273;8;35;3;1;5
beltrom01;2010;1;TEX;AL;0;1;2;2;0;0;0;21;9;7;3;7;9;0,321;9,00;0;0;2;0;38;0;7;1;0;0
benoijo01;2010;1;TBA;AL;1;2;63;0;0;0;1;181;30;9;6;11;75;0,147;1,34;1;1;0;0;217;16;10;0;2;2
bensokr01;2010;1;ARI;NL;1;1;3;3;0;0;0;42;18;8;2;6;8;0,305;5,14;0;1;1;0;67;0;9;1;0;1
bergebr02;2010;1;BAL;AL;8;12;30;28;2;0;0;510;193;94;26;51;81;0,285;4,98;4;0;7;3;746;1;104;5;5;15
bergju01;2010;1;CHN;NL;0;1;41;0;0;0;0;120;45;23;3;20;14;0,280;5,18;1;2;3;0;187;12;27;1;2;4
bergmja01;2010;1;WAS;NL;0;1;4;0;0;0;0;7;3;4;2;1;2;0,300;15,43;0;0;0;0;11;0;4;0;0;0
berkeja01;2010;1;BAL;AL;3;3;41;0;0;0;0;187;64;21;5;19;45;0,270;3,03;3;3;0;0;262;8;24;4;1;7
betanra01;2010;1;COL;NL;5;1;72;0;0;0;1;187;52;25;9;8;89;0,220;3,61;2;7;0;0;248;18;25;3;1;0
billich01;2010;1;LAN;NL;12;11;31;31;1;1;0;575;176;76;8;69;171;0,244;3,57;7;4;10;0;817;0;82;7;11;14
bisenjo01;2010;1;WAS;NL;0;0;5;0;0;0;0;14;6;5;1;6;5;0,300;9,64;0;0;0;0;26;2;6;0;0;1
blackni01;2010;1;MIN;AL;10;12;28;26;1;0;0;483;194;97;25;40;68;0,302;5,42;1;3;4;1;692;2;101;2;3;21
blantjo01;2010;1;PHI;NL;9;6;29;28;0;0;0;527;206;94;27;43;134;0,291;4,82;6;2;3;0;765;0;104;5;7;13
blevije01;2010;1;OAK;AL;2;1;63;0;0;0;1;146;54;20;7;18;46;0,274;3,70;1;0;1;0;220;9;20;3;1;0
boggsmi01;2010;1;SLN;NL;2;3;61;0;0;0;0;202;60;27;5;27;52;0,243;3,61;2;5;4;0;285;22;29;4;3;10
bondeje01;2010;1;DET;AL;8;10;30;29;0;0;0;513;187;105;25;60;112;0,277;5,53;1;8;10;0;754;0;113;3;5;17
bonined01;2010;1;DET;AL;4;1;47;1;0;0;0;204;84;35;7;22;26;0,305;4,63;2;4;3;0;303;14;37;0;3;9
bonsebo01;2010;1;BOS;AL;0;0;2;0;0;0;0;6;6;4;0;2;0;0,545;18,00;0;0;0;0;13;1;4;0;0;1
bonsebo01;2010;2;OAK;AL;1;0;13;0;0;0;0;69;27;13;2;6;17;0,300;5,09;0;1;0;0;99;3;13;3;0;2
bowdemi01;2010;1;BOS;AL;0;1;14;0;0;0;0;46;20;8;2;4;13;0,323;4,70;0;2;0;0;66;7;8;0;0;1
bowerce01;2010;1;OAK;AL;0;1;14;0;0;0;0;42;12;7;4;6;18;0,218;4,50;1;0;1;0;62;10;9;0;0;0
boyerbl01;2010;1;ARI;NL;3;2;54;0;0;0;0;171;59;27;3;29;29;0,273;4,26;1;2;1;0;251;11;32;3;2;12
braddza01;2010;1;MIL;NL;1;2;46;0;0;0;0;101;29;11;1;19;41;0,228;2,94;0;2;2;0;151;4;11;1;2;1
bradeda01;2010;1;OAK;AL;11;14;30;30;5;2;0;578;180;75;17;43;113;0,249;3,50;0;2;5;1;781;0;83;6;4;17
braybi01;2010;1;CIN;NL;0;2;35;0;0;0;0;85;21;13;4;10;30;0,198;4,13;1;2;0;0;117;4;13;1;0;0
breslcr01;2010;1;OAK;AL;4;4;75;0;0;0;5;224;53;25;9;29;71;0,194;3,01;4;0;0;1;304;23;26;2;0;5
broxtjo01;2010;1;LAN;NL;5;6;64;0;0;0;22;187;64;28;4;28;73;0,270;4,04;5;1;2;0;271;46;30;3;1;5
brunebr01;2010;1;WAS;NL;1;2;19;0;0;0;0;53;21;15;1;20;16;0,309;7,64;1;1;0;0;93;6;18;3;2;1
buchhcl01;2010;1;BOS;AL;17;7;28;28;1;1;0;521;142;45;9;67;120;0,226;2,33;1;7;5;1;711;0;55;5;5;24
buchhta01;2010;1;COL;NL;1;0;7;0;0;0;0;30;10;5;2;6;9;0,278;4,50;0;0;0;0;43;2;5;1;0;0
buchhta01;2010;2;TOR;AL;0;0;2;0;0;0;0;6;0;0;0;0;0;0,000;0,00;0;0;0;0;6;2;0;0;0;0
bucknbi02;2010;1;ARI;NL;0;3;3;3;0;0;0;39;26;16;4;5;11;0,406;11,08;0;1;2;0;72;0;17;0;1;0
buehrma01;2010;1;CHA;AL;13;13;33;33;3;0;0;631;246;100;17;49;99;0,295;4,28;1;3;1;5;897;0;105;6;7;19
buentja01;2010;1;FLO;NL;0;0;8;0;0;0;0;33;16;8;0;11;9;0,340;6,55;2;1;0;0;59;2;8;1;0;0
bulgeja01;2010;1;LAA;AL;0;0;25;0;0;0;0;72;25;13;3;15;25;0,269;4,88;0;1;2;0;111;5;14;1;0;0
bullibr01;2010;1;KCA;AL;1;4;13;5;0;0;0;128;51;29;6;17;29;0,297;6,12;2;1;4;0;196;2;29;1;2;2
bumgama01;2010;1;SFN;NL;7;6;18;18;0;0;0;333;119;37;11;26;86;0,272;3,00;2;1;5;1;472;0;40;0;4;10
burneaj01;2010;1;NYA;AL;10;15;33;33;1;0;0;560;204;109;25;78;145;0,285;5,26;2;16;19;0;829;0;118;7;10;25
burneal01;2010;1;MIN;AL;2;2;41;0;0;0;0;143;52;28;6;23;37;0,287;5,29;3;2;2;2;211;11;28;4;1;7
burnese01;2010;1;WAS;NL;1;7;73;0;0;0;3;189;52;15;3;20;62;0,220;2,14;4;2;1;0;261;10;17;4;0;6
burrebr01;2010;1;PIT;NL;4;5;20;13;0;0;0;238;87;44;9;34;45;0,275;4,99;4;3;6;0;362;1;48;3;3;4
burtoja01;2010;1;CIN;NL;0;0;4;0;0;0;0;10;0;0;0;0;1;0,000;0,00;0;0;0;0;10;2;0;0;0;0
bushda01;2010;1;MIL;NL;8;13;32;31;0;0;0;523;198;88;28;65;107;0,286;4,54;6;1;4;1;781;0;108;9;10;14
byrdati01;2010;1;HOU;NL;2;2;64;0;0;0;0;116;40;15;4;20;29;0,272;3,49;0;2;0;0;170;9;15;0;3;4
cabrefe01;2010;1;BOS;AL;0;0;1;0;0;0;0;4;2;3;1;2;0;0,400;20,25;0;0;0;0;7;0;3;0;0;1
