id_jogador;id_ano;ordem_equipes;id_equipe;id_liga;jogos_ganhados;jogos_perdidos;jogos_disputados;jogos_iniciados;jogos_completos;shutouts;jogos_salvos;IPouts;hits;corridas_merecidas;homerun;BB;strikeout;media_rebatida_oponente;media_corridas_merecidas;IBB;lances_desviados;HBP;BK;BFP;jogos_terminados;corridas;toques_sacrificio;fly_sacrificio;eliminacao_dupla
abadfe01;2014;1;OAK;AL;2;4;69;0;0;0;0;172;34;10;4;15;51;0,175;1,57;3;0;4;0;216;17;11;1;2;6
aceveal01;2014;1;NYA;AL;1;2;10;0;0;0;0;58;23;14;6;4;16;0,288;6,52;0;0;1;1;85;5;14;0;0;1
achteaj01;2014;1;MIN;AL;1;0;7;0;0;0;0;33;14;4;2;3;5;0,304;3,27;0;0;0;0;49;1;7;0;0;0
adamsau01;2014;1;CLE;AL;0;0;6;0;0;0;0;21;9;7;1;1;4;0,310;9,00;0;0;0;0;30;1;7;0;0;1
adamsmi03;2014;1;PHI;NL;2;1;22;0;0;0;0;56;16;6;1;8;21;0,232;2,89;1;0;0;0;79;0;8;2;0;2
adcocna01;2014;1;TEX;AL;0;0;7;0;0;0;0;30;11;5;2;5;9;0,289;4,50;0;1;2;0;45;2;5;0;0;3
affelje01;2014;1;SFN;NL;4;2;62;0;0;0;0;166;47;14;1;14;41;0,229;2,28;1;4;4;1;225;9;14;1;1;6
alberma01;2014;1;HOU;AL;0;0;8;0;0;0;0;30;10;1;0;3;8;0,263;0,90;0;0;1;0;42;1;1;0;0;1
albural01;2014;1;DET;AL;3;1;72;0;0;0;1;172;46;16;7;21;63;0,219;2,51;1;2;3;2;236;15;16;0;2;3
allenco01;2014;1;CLE;AL;6;4;76;0;0;0;24;209;48;16;7;26;91;0,194;2,07;5;4;1;0;279;44;21;2;2;6
alvarda01;2014;1;NYN;NL;0;0;4;0;0;0;0;4;4;2;1;0;1;0,500;13,50;0;0;0;0;8;0;2;0;0;0
alvarhe01;2014;1;MIA;NL;12;7;30;30;3;3;0;561;198;55;14;33;111;0,275;2,65;3;4;8;0;772;0;65;7;4;24
alvarjo02;2014;1;LAA;AL;0;0;2;0;0;0;0;2;1;0;0;0;1;0,333;0,00;0;0;0;0;3;1;0;0;0;0
alvarrj01;2014;1;SDN;NL;0;0;10;0;0;0;0;24;3;1;0;5;9;0,115;1,13;1;1;1;0;33;4;1;0;1;0
ambrihe01;2014;1;SDN;NL;0;0;1;0;0;0;0;6;2;1;0;2;1;0,286;4,50;0;0;0;0;9;0;2;0;0;1
anderbr04;2014;1;COL;NL;1;3;8;8;0;0;0;130;44;14;1;13;29;0,267;2,91;3;0;0;0;180;0;18;1;1;6
anderch01;2014;1;ARI;NL;9;7;21;21;0;0;0;343;117;51;16;40;105;0,268;4,01;2;4;2;0;486;0;56;4;4;9
annade01;2014;1;NYA;AL;0;0;1;0;0;0;0;3;3;2;0;0;0;0,500;18,00;0;0;0;0;6;1;2;0;0;0
archech01;2014;1;TBA;AL;10;9;32;32;0;0;0;584;177;72;12;72;173;0,243;3,33;1;8;8;0;822;0;85;4;9;14
arencjp01;2014;1;TEX;AL;0;0;1;0;0;0;0;3;1;0;0;0;0;0,250;0,00;0;0;0;0;4;1;0;0;0;0
arrieja01;2014;1;CHN;NL;10;5;25;25;1;1;0;470;114;44;5;41;167;0,203;2,53;2;8;3;0;614;0;46;5;3;9
arroybr01;2014;1;ARI;NL;7;4;14;14;1;0;0;258;92;39;10;19;47;0,279;4,08;1;2;3;0;357;0;40;3;2;14
atchisc01;2014;1;CLE;AL;6;0;70;0;0;0;2;216;60;22;4;14;49;0,227;2,75;4;1;0;0;280;11;24;1;1;12
aumonph01;2014;1;PHI;NL;0;1;5;0;0;0;0;17;14;12;3;5;6;0,483;19,06;0;0;0;0;35;4;12;0;1;1
avilalu01;2014;1;ATL;NL;4;1;62;0;0;0;0;130;47;22;2;21;25;0,287;4,57;7;5;3;0;193;14;22;3;2;5
axelrdy01;2014;1;CIN;NL;2;1;5;4;0;0;0;55;14;6;5;4;20;0,206;2,95;1;0;0;0;72;1;6;0;0;1
axforjo01;2014;1;CLE;AL;2;3;49;0;0;0;10;131;34;19;6;30;51;0,214;3,92;3;4;1;0;196;24;21;3;3;2
axforjo01;2014;2;PIT;NL;0;1;13;0;0;0;0;33;9;5;0;6;12;0,231;4,09;0;1;1;0;47;4;5;0;1;1
badenbu01;2014;1;BOS;AL;0;3;70;0;0;0;1;212;70;18;1;19;40;0,268;2,29;5;2;2;0;289;11;20;4;3;14
baezpe01;2014;1;LAN;NL;0;0;20;0;0;0;0;72;16;7;3;5;18;0,188;2,63;1;0;0;0;92;8;7;1;1;1
baileho02;2014;1;CIN;NL;9;5;23;23;1;1;0;437;134;60;16;45;124;0,247;3,71;1;5;7;1;604;0;60;5;4;12
bakerjo01;2014;1;CHN;NL;1;0;1;0;0;0;0;3;0;0;0;1;0;0,000;0,00;0;0;0;0;3;1;0;0;0;1
bakersc02;2014;1;TEX;AL;3;4;25;8;0;0;0;242;82;49;15;14;55;0,262;5,47;3;0;2;0;332;13;49;0;3;5
balfogr01;2014;1;TBA;AL;2;6;65;0;0;0;12;187;49;34;3;41;57;0,217;4,91;3;4;1;0;270;34;34;1;1;6
barnema01;2014;1;BOS;AL;0;0;5;0;0;0;0;27;11;4;1;2;8;0,306;4,00;0;0;0;0;39;3;4;0;1;1
barreaa01;2014;1;WAS;NL;3;0;50;0;0;0;0;122;33;12;1;20;49;0,220;2,66;2;6;1;1;174;12;17;1;2;4
bassan01;2014;1;HOU;AL;1;1;21;0;0;0;2;81;32;19;6;7;7;0,294;6,33;1;2;2;0;119;8;20;0;1;4
bassich01;2014;1;CHA;AL;1;1;6;5;0;0;0;89;34;13;0;13;21;0,286;3,94;1;0;3;0;137;1;13;1;1;2
bastaan01;2014;1;PHI;NL;5;7;67;0;0;0;0;192;43;28;4;34;81;0,188;3,94;4;5;2;0;271;17;31;3;3;3
bauertr01;2014;1;CLE;AL;5;8;26;26;0;0;0;459;151;71;16;60;143;0,259;4,18;4;6;11;0;663;0;76;1;8;7
beatope01;2014;1;ATL;NL;0;0;3;0;0;0;0;13;3;0;0;3;3;0,188;0,00;0;0;0;0;19;1;0;0;0;0
beavabl01;2014;1;SEA;AL;0;1;1;1;0;0;0;12;6;2;2;0;1;0,375;4,50;0;0;0;0;16;0;2;0;0;1
beckejo02;2014;1;LAN;NL;6;6;20;20;1;1;0;347;96;37;17;39;107;0,226;2,88;2;1;5;0;475;0;41;3;3;4
bedarer01;2014;1;TBA;AL;4;6;17;15;0;0;0;227;84;40;10;29;64;0,275;4,76;0;3;2;0;342;1;46;1;4;5
