id_jogador;id_ano;ordem_equipes;id_equipe;id_liga;jogos_ganhados;jogos_perdidos;jogos_disputados;jogos_iniciados;jogos_completos;shutouts;jogos_salvos;IPouts;hits;corridas_merecidas;homerun;BB;strikeout;media_rebatida_oponente;media_corridas_merecidas;IBB;lances_desviados;HBP;BK;BFP;jogos_terminados;corridas;toques_sacrificio;fly_sacrificio;eliminacao_dupla
abadfe01;2016;1;MIN;AL;1;4;39;0;0;0;1;102;27;10;2;14;29;0,220;2,65;2;0;0;1;138;8;11;0;1;6
abadfe01;2016;2;BOS;AL;0;2;18;0;0;0;0;38;13;9;2;8;12;0,255;6,39;0;1;1;0;60;7;9;0;0;1
achteaj01;2016;1;LAA;AL;1;0;27;0;0;0;0;113;43;13;7;12;14;0,295;3,11;1;0;1;0;160;17;13;0;1;7
adamsau01;2016;1;CLE;AL;0;0;19;0;0;0;0;55;27;20;5;7;17;0,333;9,82;1;0;0;0;88;11;22;0;0;2
adlemti01;2016;1;CIN;NL;4;4;13;13;0;0;0;209;64;31;13;20;47;0,251;4,00;1;0;5;0;287;0;32;6;1;8
alberan01;2016;1;MIN;AL;0;0;6;2;0;0;0;51;27;11;5;6;16;0,342;5,82;0;1;0;0;85;3;16;0;0;3
alberma01;2016;1;CHA;AL;2;6;58;1;0;0;0;154;67;36;10;19;30;0,321;6,31;1;4;3;0;237;11;44;3;2;4
albural01;2016;1;LAA;AL;0;0;2;0;0;0;0;6;2;1;1;2;1;0,200;4,50;0;0;0;0;12;1;3;0;0;0
alcanra01;2016;1;OAK;AL;1;3;5;5;0;0;0;67;31;18;9;4;14;0,333;7,25;0;1;4;1;103;0;18;0;2;2
alexasc01;2016;1;KCA;AL;0;0;17;0;0;0;0;57;24;7;1;7;16;0,316;3,32;0;0;0;0;84;4;7;0;1;4
allenco01;2016;1;CLE;AL;3;5;67;0;0;0;32;204;41;19;8;27;87;0,177;2,51;2;3;0;0;264;55;23;3;2;7
altavda01;2016;1;SEA;AL;0;0;15;0;0;0;0;37;11;1;0;1;10;0,244;0,73;0;1;1;0;48;7;1;0;1;1
alvarda01;2016;1;ATL;NL;3;1;16;0;0;0;0;45;11;5;3;5;28;0,200;3,00;2;4;1;0;61;4;5;0;0;1
alvarda01;2016;2;TEX;AL;0;0;10;0;0;0;0;35;17;10;3;2;13;0,362;7,71;0;1;2;0;52;5;11;0;1;3
alvarjo02;2016;1;LAA;AL;1;3;64;0;0;0;0;172;71;22;4;15;51;0,298;3,45;4;2;1;0;256;12;29;1;1;5
amarial01;2016;1;SDN;NL;0;0;1;0;0;0;0;1;0;0;0;0;0;0,000;0,00;0;0;0;0;1;1;0;0;0;0
anderbr04;2016;1;LAN;NL;1;2;4;3;0;0;0;34;25;15;4;4;5;0,446;11,91;0;2;0;0;62;0;15;1;1;0
anderch01;2016;1;MIL;NL;9;11;31;30;0;0;0;455;155;74;28;53;120;0,266;4,39;0;4;4;0;647;1;83;4;3;12
anderco01;2016;1;CLE;AL;2;5;19;9;0;0;0;182;85;45;13;13;54;0,333;6,68;3;5;1;0;270;2;45;0;1;4
anderty01;2016;1;COL;NL;5;6;19;19;0;0;0;343;119;45;12;28;99;0,272;3,54;2;4;3;3;478;0;50;6;3;13
andrima01;2016;1;TBA;AL;8;8;29;19;1;1;1;383;131;62;17;25;109;0,265;4,37;1;3;1;4;527;3;64;0;6;13
antoldu01;2016;1;TOR;AL;0;0;1;0;0;0;0;6;4;3;1;1;1;0,400;13,50;0;0;0;0;11;0;3;0;0;0
aquinja01;2016;1;BAL;AL;0;0;3;0;0;0;0;7;1;0;0;0;3;0,125;0,00;0;0;0;0;8;2;0;0;0;0
araujel01;2016;1;PHI;NL;2;1;32;0;0;0;0;82;35;17;4;17;29;0,313;5,60;2;0;2;1;134;9;22;2;1;2
archech01;2016;1;TBA;AL;9;19;33;33;0;0;0;604;183;90;30;67;233;0,238;4,02;0;11;3;0;850;0;100;6;4;12
armstsh01;2016;1;CLE;AL;0;0;10;0;0;0;0;32;9;3;1;5;7;0,237;2,53;2;1;0;0;44;2;3;1;0;1
arojo01;2016;1;SEA;AL;0;0;1;0;0;0;0;2;1;0;0;1;0;0,333;0,00;0;0;0;0;4;0;0;0;0;0
arrieja01;2016;1;CHN;NL;18;8;31;31;1;1;0;592;138;68;16;76;190;0,194;3,10;1;16;6;0;795;0;72;2;1;17
asheral01;2016;1;PHI;NL;2;1;5;5;0;0;0;83;22;7;1;4;13;0,216;2,28;0;0;2;0;111;0;11;2;1;2
avilalu01;2016;1;LAN;NL;3;0;27;0;0;0;0;59;12;7;0;10;28;0,176;3,20;4;1;2;0;82;3;8;2;0;1
axforjo01;2016;1;OAK;AL;6;4;68;0;0;0;3;197;65;29;6;30;60;0,258;3,97;1;4;3;0;289;13;30;2;2;7
baezpe01;2016;1;LAN;NL;3;2;73;0;0;0;0;222;52;25;11;22;83;0,195;3,04;0;3;2;2;295;10;27;1;2;3
bailean01;2016;1;PHI;NL;3;1;33;0;0;0;0;97;32;23;6;15;33;0,260;6,40;0;2;1;1;144;4;23;3;2;1
bailean01;2016;2;LAA;AL;0;0;12;0;0;0;6;34;9;3;1;2;8;0,214;2,38;0;1;1;0;46;10;3;0;1;1
baileho02;2016;1;CIN;NL;2;3;6;6;0;0;0;69;35;17;2;7;27;0,350;6,65;0;1;2;0;111;0;19;0;2;1
barbajo01;2016;1;NYA;AL;1;2;13;0;0;0;0;39;13;11;2;5;15;0,260;7,62;0;0;2;0;57;5;11;0;0;0
barneda01;2016;1;TOR;AL;0;1;1;0;0;0;0;3;1;1;1;0;1;0,250;9,00;0;0;0;0;4;1;1;0;0;0
barneda02;2016;1;TOR;AL;0;0;12;0;0;0;0;41;14;6;0;5;14;0,275;3,95;0;1;0;0;58;4;6;0;2;1
barneja01;2016;1;MIL;NL;0;1;27;0;0;0;1;80;24;8;1;6;26;0,245;2,70;1;2;0;0;106;7;9;1;1;3
barnema01;2016;1;BOS;AL;4;3;62;0;0;0;1;200;62;30;6;31;71;0,248;4,05;1;4;3;0;287;13;32;2;1;3
barneto01;2016;1;TEX;AL;7;3;53;0;0;0;0;181;54;14;4;16;49;0,242;2,09;1;6;4;0;246;9;16;1;2;10
barraky01;2016;1;MIA;NL;6;3;75;0;0;0;0;218;45;23;1;44;113;0,176;2,85;1;8;2;0;306;6;24;2;2;2
barreja01;2016;1;ARI;NL;1;2;68;0;0;0;4;178;47;23;6;28;56;0,218;3,49;4;4;3;0;250;12;25;0;3;4
bassich01;2016;1;OAK;AL;0;2;5;5;0;0;0;84;35;19;5;14;23;0,294;6,11;0;2;0;0;133;0;20;0;0;3
bastaan01;2016;1;NYN;NL;0;0;41;0;0;0;0;131;41;23;8;21;46;0,244;4,74;2;1;3;2;195;11;24;2;1;2
bastaan01;2016;2;PIT;NL;3;0;28;0;0;0;0;72;19;11;3;11;28;0,216;4,13;1;5;1;2;102;0;13;0;2;0
