id_jogador;id_ano;ordem_equipes;id_equipe;id_liga;jogos_ganhados;jogos_perdidos;jogos_disputados;jogos_iniciados;jogos_completos;shutouts;jogos_salvos;IPouts;hits;corridas_merecidas;homerun;BB;strikeout;media_rebatida_oponente;media_corridas_merecidas;IBB;lances_desviados;HBP;BK;BFP;jogos_terminados;corridas;toques_sacrificio;fly_sacrificio;eliminacao_dupla
aardsda01;2012;1;NYA;AL;0;0;1;0;0;0;0;3;1;1;1;1;1;0,250;9,00;0;0;0;0;5;1;1;0;0;0
abadfe01;2012;1;HOU;NL;0;6;37;6;0;0;0;138;57;26;6;19;38;0,311;5,09;1;4;3;0;208;8;27;2;1;4
accarje01;2012;1;CLE;AL;0;0;26;0;0;0;0;106;38;18;3;16;28;0,288;4,58;1;2;0;0;152;13;19;1;3;5
accarje01;2012;2;OAK;AL;0;0;1;0;0;0;0;6;4;2;0;0;1;0,444;9,00;0;0;0;0;10;0;2;0;1;0
aceveal01;2012;1;BOS;AL;2;10;69;0;0;0;25;252;80;50;11;31;75;0,254;5,36;2;3;6;1;361;55;51;2;7;4
acostma01;2012;1;NYN;NL;1;3;45;0;0;0;1;142;48;34;7;25;46;0,259;6,46;1;2;3;0;216;7;38;1;2;3
adamsmi03;2012;1;TEX;AL;5;3;61;0;0;0;1;157;56;19;4;17;45;0,269;3,27;1;2;3;0;228;7;21;0;0;5
adcocna01;2012;1;KCA;AL;0;3;12;2;0;0;0;104;37;9;4;13;22;0,282;2,34;2;0;1;0;148;3;13;1;2;4
affelje01;2012;1;SFN;NL;1;2;67;0;0;0;3;190;57;19;1;23;57;0,241;2,70;1;5;3;0;267;10;23;4;0;7
albaljo01;2012;1;ARI;NL;0;0;3;0;0;0;0;9;5;3;1;0;2;0,385;9,00;0;0;1;1;15;0;3;0;1;0
alberma01;2012;1;BOS;AL;2;0;40;0;0;0;0;118;30;10;6;15;25;0,216;2,29;3;0;1;0;157;8;14;0;2;7
alberma01;2012;2;ARI;NL;1;1;23;0;0;0;0;63;16;6;3;7;19;0,213;2,57;0;1;1;0;84;4;7;1;0;2
albural01;2012;1;DET;AL;0;0;8;0;0;0;0;40;6;1;0;8;18;0,133;0,68;0;0;0;1;53;0;1;0;0;1
allenco01;2012;1;CLE;AL;0;1;27;0;0;0;0;87;29;12;2;15;27;0,266;3,72;0;0;0;0;126;9;12;1;1;3
alvarhe01;2012;1;TOR;AL;9;14;31;31;1;1;0;562;216;101;29;54;79;0,290;4,85;2;3;3;1;807;0;110;2;4;30
ambrihe01;2012;1;HOU;NL;1;1;18;0;0;0;0;58;14;9;0;11;22;0,206;4,19;2;4;2;0;83;2;9;2;0;2
anderbr04;2012;1;OAK;AL;4;2;6;6;0;0;0;105;29;10;1;7;25;0,225;2,57;1;1;1;0;137;0;11;0;0;3
archech01;2012;1;TBA;AL;1;3;6;4;0;0;0;88;23;15;3;13;36;0,215;4,60;0;2;1;0;122;1;17;1;0;3
arredjo01;2012;1;CIN;NL;6;2;66;0;0;0;1;183;50;20;7;34;62;0,225;2,95;2;0;1;2;263;17;26;2;4;3
arrieja01;2012;1;BAL;AL;3;9;24;18;0;0;0;344;122;79;16;35;109;0,272;6,20;3;4;5;0;496;1;82;3;4;8
arroybr01;2012;1;CIN;NL;12;10;32;32;1;1;0;606;209;84;26;35;129;0,267;3,74;1;3;5;0;835;0;86;7;6;12
