id_jogador;id_ano;ordem_equipes;id_equipe;id_liga;jogos_ganhados;jogos_perdidos;jogos_disputados;jogos_iniciados;jogos_completos;shutouts;jogos_salvos;IPouts;hits;corridas_merecidas;homerun;BB;strikeout;media_rebatida_oponente;media_corridas_merecidas;IBB;lances_desviados;HBP;BK;BFP;jogos_terminados;corridas;toques_sacrificio;fly_sacrificio;eliminacao_dupla
abbotpa01;2000;1;SEA;AL;9;7;35;27;0;0;0;537;164;84;23;80;100;0,243;4,22;4;3;5;0;766;2;89;1;4;20
aceveju01;2000;1;MIL;NL;3;7;62;0;0;0;0;248;77;35;11;31;51;0,246;3,81;9;3;1;2;347;18;38;1;1;7
adamste01;2000;1;LAN;NL;6;9;66;0;0;0;2;253;80;33;6;39;56;0,245;3,52;0;5;0;0;369;18;42;3;0;9
aguilri01;2000;1;CHN;NL;1;2;54;0;0;0;29;143;47;26;11;18;38;0,251;4,91;2;1;4;0;210;44;28;1;0;3
aldresc01;2000;1;PHI;NL;1;3;23;0;0;0;0;61;23;13;3;10;21;0,284;5,75;0;1;1;0;95;5;14;1;2;1
alfonan01;2000;1;FLO;NL;5;6;68;0;0;0;45;210;82;33;7;24;47;0,291;4,24;3;0;1;2;311;62;35;3;1;10
almanar01;2000;1;FLO;NL;4;2;67;0;0;0;0;139;38;25;3;43;46;0,228;4,86;6;1;2;0;216;8;27;2;2;2
almanca01;2000;1;SDN;NL;4;5;62;0;0;0;0;209;73;34;12;25;56;0,266;4,39;2;2;4;0;308;11;35;2;3;4
alvarju01;2000;1;ANA;AL;0;0;11;0;0;0;0;18;14;9;3;7;2;0,467;13,50;1;1;0;0;38;3;9;0;1;1
anderbr02;2000;1;ARI;NL;11;7;33;32;2;0;0;640;226;96;38;39;104;0,275;4,05;7;1;3;4;876;0;101;6;6;25
anderji02;2000;1;PIT;NL;5;11;27;26;1;0;0;432;169;84;13;58;73;0,294;5,25;2;6;7;0;648;0;94;5;3;23
anderma01;2000;1;DET;AL;3;2;69;0;0;0;1;223;61;39;8;45;71;0,228;4,72;4;4;3;0;324;27;44;2;6;6
andrecl01;2000;1;TOR;AL;1;2;8;2;0;0;0;62;34;23;6;9;12;0,374;10,02;0;0;0;1;102;1;23;1;1;1
ankieri01;2000;1;SLN;NL;11;7;31;30;0;0;0;525;137;68;21;90;194;0,219;3,50;2;12;6;2;735;0;80;8;6;15
appieke01;2000;1;OAK;AL;15;11;31;31;1;1;0;586;200;98;23;102;129;0,262;4,52;10;6;9;0;884;0;109;5;6;15
armasto02;2000;1;MON;NL;7;9;17;17;0;0;0;285;74;46;10;50;59;0,218;4,36;2;3;3;0;403;0;49;7;3;7
arnolja01;2000;1;LAN;NL;0;0;2;0;0;0;0;20;4;3;0;5;3;0,174;4,05;0;1;1;0;30;2;3;0;1;0
arnolja01;2000;2;CHN;NL;0;3;12;4;0;0;1;98;34;24;1;19;13;0,274;6,61;0;1;3;0;151;3;28;2;3;3
arrojro01;2000;1;COL;NL;5;9;19;19;0;0;0;304;120;68;14;46;80;0,299;6,04;6;1;12;2;470;0;77;3;7;13
arrojro01;2000;2;BOS;AL;5;2;13;13;0;0;0;214;67;40;10;22;44;0,245;5,05;0;3;4;0;301;0;41;1;0;6
arroybr01;2000;1;PIT;NL;2;6;20;12;0;0;0;215;88;51;10;36;50;0,302;6,40;6;3;4;1;338;1;61;5;2;1
ashbyan01;2000;1;PHI;NL;4;7;16;16;1;0;0;304;113;64;17;38;51;0,288;5,68;5;4;5;0;455;0;75;11;9;6
ashbyan01;2000;2;ATL;NL;8;6;15;15;2;1;0;294;103;45;12;23;55;0,271;4,13;4;2;1;1;412;0;49;7;1;6
astacpe01;2000;1;COL;NL;12;9;32;32;3;0;0;589;217;115;32;77;193;0,281;5,27;5;8;15;0;875;0;119;7;4;19
aybarma01;2000;1;COL;NL;0;1;1;0;0;0;0;5;5;3;1;0;0;0,500;16,20;0;0;0;0;10;0;3;0;0;0
aybarma01;2000;2;CIN;NL;1;1;32;0;0;0;0;151;51;27;7;22;31;0,262;4,83;2;7;2;1;226;10;31;4;3;3
aybarma01;2000;3;FLO;NL;1;0;21;0;0;0;0;82;18;8;3;13;14;0,184;2,63;1;0;0;0;113;10;8;1;1;1
baldwja01;2000;1;CHA;AL;14;7;29;28;2;1;0;534;185;92;34;59;116;0,272;4,65;3;4;8;1;758;0;96;6;5;20
balejo01;2000;1;TOR;AL;0;0;2;0;0;0;0;11;5;6;1;3;6;0,313;14,73;0;0;2;0;22;0;7;0;1;0
barcelo01;2000;1;CHA;AL;4;2;22;1;0;0;0;117;34;16;5;9;26;0,231;3,69;1;1;0;0;157;5;17;0;1;1
