id_jogador;id_ano;ordem_equipes;id_equipe;id_liga;jogos_ganhados;jogos_perdidos;jogos_disputados;jogos_iniciados;jogos_completos;shutouts;jogos_salvos;IPouts;hits;corridas_merecidas;homerun;BB;strikeout;media_rebatida_oponente;media_corridas_merecidas;IBB;lances_desviados;HBP;BK;BFP;jogos_terminados;corridas;toques_sacrificio;fly_sacrificio;eliminacao_dupla
aardsda01;2013;1;NYN;NL;2;2;43;0;0;0;0;119;39;19;7;19;36;0,257;4,31;6;1;4;1;178;7;20;2;1;2
abadfe01;2013;1;WAS;NL;0;3;39;0;0;0;0;113;42;14;3;10;32;0,271;3,35;0;0;1;0;166;17;14;0;0;0
aceveal01;2013;1;BOS;AL;4;1;11;6;0;0;0;111;42;20;8;22;24;0,288;4,86;0;0;0;2;169;3;21;0;1;4
adamsmi03;2013;1;PHI;NL;1;4;28;0;0;0;0;75;23;11;5;11;23;0,242;3,96;0;1;1;0;107;4;11;0;0;2
affelje01;2013;1;SFN;NL;1;5;39;0;0;0;0;101;27;14;2;17;21;0,225;3,74;5;2;4;0;146;11;14;4;1;3
alberan01;2013;1;MIN;AL;2;5;10;10;1;1;0;180;64;27;6;7;25;0,271;4,05;0;0;2;1;249;0;34;2;2;8
alberma01;2013;1;CLE;AL;3;1;56;0;0;0;0;189;57;22;2;23;35;0,242;3,14;3;6;1;0;262;21;25;2;0;9
albural01;2013;1;DET;AL;4;3;53;0;0;0;0;147;39;25;5;34;70;0,213;4,59;5;9;2;1;220;12;25;0;1;3
allenco01;2013;1;CLE;AL;6;1;77;0;0;0;2;211;62;19;7;26;88;0,233;2,43;2;9;1;0;301;12;22;4;4;2
alvarhe01;2013;1;MIA;NL;5;6;17;17;1;1;0;308;90;41;2;27;57;0,237;3,59;1;4;7;1;418;0;42;0;4;11
alvarjo02;2013;1;DET;AL;1;5;14;6;0;0;0;116;42;25;7;16;31;0,280;5,82;1;0;2;1;172;0;26;2;2;4
ambrihe01;2013;1;HOU;AL;2;4;43;0;0;0;2;109;50;23;8;14;27;0,325;5,70;1;4;1;0;171;10;28;0;2;6
amesst01;2013;1;MIA;NL;0;1;4;0;0;0;0;12;6;2;0;2;4;0,375;4,50;1;0;0;0;19;3;2;1;0;1
anderbr04;2013;1;OAK;AL;1;4;16;5;0;0;3;134;51;30;5;21;46;0,287;6,04;1;0;0;0;200;4;32;1;0;6
archech01;2013;1;TBA;AL;9;7;23;23;2;2;0;386;107;46;15;38;101;0,226;3,22;2;7;8;0;525;0;49;1;5;11
arrieja01;2013;1;BAL;AL;1;2;5;5;0;0;0;71;25;19;2;17;23;0,281;7,23;1;1;2;0;111;0;19;0;3;3
arrieja01;2013;2;CHN;NL;4;2;9;9;0;0;0;155;34;21;7;24;37;0,185;3,66;0;0;3;0;213;0;22;2;0;2
arroybr01;2013;1;CIN;NL;14;12;32;32;2;1;0;606;199;85;32;34;124;0,258;3,79;2;1;7;2;823;0;88;4;7;13
atchisc01;2013;1;NYN;NL;3;3;50;0;0;0;0;136;45;22;4;12;28;0,254;4,37;0;5;0;0;194;10;27;2;3;1
aumonph01;2013;1;PHI;NL;1;3;22;0;0;0;0;58;24;9;0;13;19;0,308;4,19;1;2;3;1;95;8;11;0;1;3
avilalu01;2013;1;ATL;NL;5;0;75;0;0;0;0;195;40;11;1;22;38;0,175;1,52;2;3;4;1;256;7;12;1;1;4
axelrdy01;2013;1;CHA;AL;4;11;30;20;0;0;0;385;170;81;24;43;73;0,318;5,68;2;5;4;0;586;8;89;2;3;11
