id_jogador;id_ano;ordem_equipes;id_equipe;id_liga;jogos_ganhados;jogos_perdidos;jogos_disputados;jogos_iniciados;jogos_completos;shutouts;jogos_salvos;IPouts;hits;corridas_merecidas;homerun;BB;strikeout;media_rebatida_oponente;media_corridas_merecidas;IBB;lances_desviados;HBP;BK;BFP;jogos_terminados;corridas;toques_sacrificio;fly_sacrificio;eliminacao_dupla
abbotji01;1994;1;NYA;AL;9;8;24;24;2;0;0;481;167;81;24;64;90;0,273;4,55;1;8;2;1;692;0;88;9;5;19
acrema01;1994;1;OAK;AL;5;1;34;0;0;0;0;103;24;13;4;23;21;0,202;3,41;3;1;1;0;147;6;13;3;1;3
aguilri01;1994;1;MIN;AL;1;4;44;0;0;0;23;134;57;18;7;10;46;0,306;3,63;3;2;0;0;201;40;23;4;1;1
alvarwi01;1994;1;CHA;AL;12;8;24;24;2;1;0;485;147;62;16;62;108;0,241;3,45;1;3;0;0;682;0;72;6;3;13
anderbr02;1994;1;CAL;AL;7;5;18;18;0;0;0;305;120;59;13;27;47;0,300;5,22;0;5;5;5;441;0;63;3;6;10
anderla02;1994;1;PHI;NL;1;2;29;0;0;0;0;98;33;16;2;15;27;0,256;4,41;3;0;0;0;147;11;20;3;0;3
appieke01;1994;1;KCA;AL;7;6;23;23;1;0;0;465;137;66;11;63;145;0,240;3,83;7;11;4;1;653;0;68;9;7;10
aquinlu01;1994;1;FLO;NL;2;1;29;1;0;0;0;152;39;21;3;22;22;0,210;3,73;4;2;3;0;214;3;22;1;2;1
armstja01;1994;1;TEX;AL;0;1;2;2;0;0;0;30;9;4;3;2;7;0,231;3,60;0;1;0;0;41;0;4;0;0;0
arochre01;1994;1;SLN;NL;4;4;45;7;1;1;11;249;94;37;9;21;62;0,287;4,01;4;2;4;0;360;25;42;5;1;4
ashbyan01;1994;1;SDN;NL;6;11;24;24;4;0;0;493;145;62;16;43;121;0,233;3,40;12;5;3;0;682;0;75;11;3;11
assenpa01;1994;1;CHA;AL;1;2;44;0;0;0;1;99;26;13;2;13;29;0,224;3,55;2;1;1;0;134;11;13;1;3;4
astacpe01;1994;1;LAN;NL;6;8;23;23;3;1;0;447;142;71;18;47;108;0,252;4,29;4;4;4;0;625;0;77;6;5;14
ausanjo01;1994;1;NYA;AL;2;1;13;0;0;0;0;47;16;9;3;6;15;0,254;5,17;0;0;0;0;69;5;9;0;0;0
averyst01;1994;1;ATL;NL;8;3;24;24;1;0;0;455;127;68;15;55;122;0,227;4,04;4;5;4;2;628;0;71;4;6;8
ayalabo01;1994;1;SEA;AL;4;3;46;0;0;0;18;170;42;18;2;26;76;0,203;2,86;0;2;0;0;236;40;25;1;2;4
baileco01;1994;1;BOS;AL;0;1;5;0;0;0;0;13;10;6;2;3;4;0,476;12,46;1;0;0;0;24;2;6;0;0;2
ballaje01;1994;1;PIT;NL;1;1;28;0;0;0;2;73;32;18;5;10;11;0,323;6,66;3;1;1;0;112;11;19;1;1;3
bankhsc01;1994;1;BOS;AL;3;2;27;0;0;0;0;113;34;19;5;12;25;0,239;4,54;3;7;0;0;156;3;21;0;2;2
bankswi01;1994;1;CHN;NL;8;12;23;23;1;1;0;415;139;83;16;56;91;0,261;5,40;3;8;2;1;598;0;88;5;2;15
barnebr01;1994;1;CLE;AL;0;1;6;0;0;0;0;40;12;8;2;15;5;0,235;5,40;2;0;0;0;67;2;10;0;1;0
barnebr01;1994;2;LAN;NL;0;0;5;0;0;0;0;15;10;4;1;4;5;0,400;7,20;1;2;0;0;29;1;4;0;0;0
bautijo01;1994;1;CHN;NL;4;5;58;0;0;0;1;208;75;30;10;17;45;0,284;3,89;7;2;3;1;293;24;30;5;4;6
beckro01;1994;1;SFN;NL;2;4;48;0;0;0;28;146;49;15;10;13;39;0,261;2,77;2;0;0;0;207;47;17;3;3;0
bedrost01;1994;1;ATL;NL;0;2;46;0;0;0;0;138;41;17;4;18;43;0,243;3,33;5;1;2;0;196;9;20;5;2;4
belchti01;1994;1;DET;AL;7;15;25;25;3;0;0;486;192;106;21;78;76;0,290;5,89;10;6;4;1;750;0;124;3;3;12
belinst01;1994;1;KCA;AL;2;2;37;0;0;0;1;147;47;28;6;24;37;0,250;5,14;3;1;5;0;220;10;36;0;3;3
benesan01;1994;1;SDN;NL;6;14;25;25;2;2;0;517;155;74;20;51;189;0,237;3,86;2;4;1;0;717;0;82;11;1;7
benitar01;1994;1;BAL;AL;0;0;3;0;0;0;0;30;8;1;0;4;14;0,216;0,90;0;0;1;0;42;1;1;0;0;0
bereja01;1994;1;CHA;AL;12;2;24;24;0;0;0;425;119;60;17;80;127;0,229;3,81;0;2;1;0;608;0;65;4;4;13
bergmse01;1994;1;DET;AL;2;1;3;3;0;0;0;53;22;11;2;7;12;0,301;5,60;0;1;1;0;82;0;11;0;1;0
bielemi01;1994;1;ATL;NL;2;0;19;1;0;0;0;81;28;12;2;12;18;0,277;4,00;1;0;1;1;115;7;12;1;0;3
blackbu02;1994;1;SFN;NL;4;2;10;10;0;0;0;163;50;27;9;16;28;0,245;4,47;1;3;3;1;227;0;31;2;2;2
blairwi01;1994;1;COL;NL;0;5;47;1;0;0;3;233;98;50;9;39;68;0,308;5,79;3;4;4;0;365;13;57;3;1;8
boevejo01;1994;1;DET;AL;9;2;46;0;0;0;3;244;80;36;12;37;49;0,263;3,98;12;4;2;0;349;27;40;4;2;8
bohanbr01;1994;1;TEX;AL;2;2;11;5;0;0;0;112;51;30;7;8;26;0,321;7,23;1;5;1;0;169;1;31;1;0;2
boltoto01;1994;1;BAL;AL;1;2;22;0;0;0;0;70;29;14;3;13;12;0,309;5,40;1;1;0;0;109;3;15;1;1;3
bonesri01;1994;1;ML4;AL;10;9;24;24;4;1;0;512;166;65;17;45;57;0,255;3,43;1;8;3;0;708;0;76;4;5;17
borlato02;1994;1;PHI;NL;1;0;24;0;0;0;1;103;31;9;1;14;26;0,248;2,36;3;4;4;0;144;7;10;1;0;5
bosioch01;1994;1;SEA;AL;4;10;19;19;4;0;0;375;137;60;15;40;67;0,277;4,32;3;4;2;0;546;0;72;3;6;10
boskish01;1994;1;CHN;NL;0;0;2;0;0;0;0;11;3;0;0;0;2;0,214;0,00;0;1;0;0;14;0;0;0;0;0
boskish01;1994;2;PHI;NL;4;6;18;14;1;0;0;253;85;49;14;29;59;0,258;5,23;2;6;3;0;367;1;56;2;3;3
boskish01;1994;3;SEA;AL;0;1;2;1;0;0;0;8;4;2;1;1;0;0,333;6,75;1;0;0;0;13;0;2;0;0;1
bottari01;1994;1;PHI;NL;0;0;3;0;0;0;0;9;3;0;0;1;3;0,250;0,00;0;0;0;0;13;3;0;0;0;0
botteke01;1994;1;COL;NL;3;1;15;1;0;0;1;74;28;16;1;10;15;0,283;5,84;0;2;2;0;112;3;16;1;0;2
botteke01;1994;2;SFN;NL;0;0;1;0;0;0;0;5;5;2;1;0;0;0,556;10,80;0;0;0;0;9;0;2;0;0;1
bouchde01;1994;1;MON;NL;0;1;10;2;0;0;0;56;24;14;6;7;17;0,324;6,75;0;1;0;0;84;3;16;2;1;2
bowenry01;1994;1;FLO;NL;1;5;8;8;1;0;0;142;50;26;9;19;32;0,273;4,94;0;2;2;0;208;0;28;2;2;5
brantje01;1994;1;CIN;NL;6;6;50;0;0;0;15;196;46;18;6;28;63;0,202;2,48;5;1;0;0;262;35;20;5;1;3
brewebi01;1994;1;KCA;AL;4;1;50;0;0;0;3;116;28;11;4;16;25;0,207;2,56;1;3;2;0;157;17;11;2;2;4
brinkbr01;1994;1;SFN;NL;0;0;4;0;0;0;0;25;4;1;1;4;3;0,143;1,08;1;1;0;0;32;2;1;0;0;1
briscjo01;1994;1;OAK;AL;4;2;37;0;0;0;1;148;31;22;7;39;45;0,185;4,01;2;8;1;1;210;8;24;1;1;6
brocado01;1994;1;SDN;NL;0;0;12;0;0;0;0;51;21;11;1;5;11;0,304;5,82;3;1;2;1;78;4;13;1;1;2
bronkje01;1994;1;ML4;AL;1;1;16;0;0;0;1;62;20;10;3;12;13;0,247;4,35;4;1;0;0;93;9;10;0;0;2
brownke01;1994;1;TEX;AL;7;9;26;25;3;0;0;510;218;91;18;50;123;0,314;4,82;3;7;6;0;760;1;109;2;7;23
brownto05;1994;1;CIN;NL;3;1;7;7;2;1;0;122;34;19;8;13;22;0,222;4,20;1;1;1;0;169;0;20;0;2;2
browsc01;1994;1;TOR;AL;0;3;18;0;0;0;2;87;34;19;4;19;15;0,288;5,90;2;6;1;0;141;9;27;1;2;7
brumldu01;1994;1;TEX;AL;0;0;2;0;0;0;0;10;6;6;1;5;4;0,400;16,20;0;0;0;0;22;1;6;0;2;0
buckega02;1994;1;SLN;NL;0;1;10;0;0;0;0;36;8;3;2;7;9;0,186;2,25;1;0;0;0;51;3;5;1;0;1
bulliji01;1994;1;CHN;NL;6;2;33;10;1;0;2;300;87;40;6;34;72;0,235;3,60;2;4;1;1;412;10;43;3;3;6
burbada01;1994;1;SFN;NL;3;6;57;0;0;0;0;222;59;36;5;45;84;0,221;4,38;3;3;6;0;322;13;39;3;1;5
burkejo03;1994;1;SFN;NL;6;8;25;25;0;0;0;478;176;64;14;36;85;0,286;3,62;7;2;7;0;676;0;72;12;5;13
burrote01;1994;1;TEX;AL;0;0;1;0;0;0;0;3;1;1;1;1;0;0,250;9,00;0;0;0;0;5;0;1;0;0;0
butchmi01;1994;1;CAL;AL;2;1;33;0;0;0;1;89;31;22;2;23;19;0,274;6,67;5;2;2;0;140;12;24;2;0;5
cadargr01;1994;1;TOR;AL;0;1;21;0;0;0;0;60;24;13;4;17;15;0,289;5,85;2;6;0;0;100;8;15;0;0;2
cadargr01;1994;2;DET;AL;1;0;17;0;0;0;2;60;17;8;0;16;14;0,227;3,60;3;3;0;0;91;9;9;0;0;1
campbke01;1994;1;MIN;AL;1;0;14;0;0;0;0;74;20;8;2;5;15;0,233;2,92;0;2;1;0;97;5;8;2;3;1
campbmi01;1994;1;SDN;NL;1;1;3;2;0;0;0;25;13;12;5;5;10;0,351;12,96;0;0;0;0;43;0;12;1;0;0
candito01;1994;1;LAN;NL;7;7;23;22;5;0;0;459;149;70;9;54;102;0,259;4,12;2;9;5;0;652;0;77;9;8;12
carpecr01;1994;1;TEX;AL;2;5;47;0;0;0;5;177;69;33;7;20;39;0,291;5,03;7;1;0;0;263;16;35;3;3;4
carrahe01;1994;1;CIN;NL;5;6;45;0;0;0;6;169;42;14;3;30;41;0,210;2,24;1;3;2;1;237;29;17;5;0;7
