id_jogador;id_ano;ordem_equipes;id_equipe;id_liga;jogos_ganhados;jogos_perdidos;jogos_disputados;jogos_iniciados;jogos_completos;shutouts;jogos_salvos;IPouts;hits;corridas_merecidas;homerun;BB;strikeout;media_rebatida_oponente;media_corridas_merecidas;IBB;lances_desviados;HBP;BK;BFP;jogos_terminados;corridas;toques_sacrificio;fly_sacrificio;eliminacao_dupla
abbotji01;1995;1;CHA;AL;6;4;17;17;3;0;0;337;116;42;10;35;45;0,269;3,36;1;0;1;0;474;0;50;5;1;13
abbotji01;1995;2;CAL;AL;5;4;13;13;1;1;0;254;93;39;4;29;41;0,280;4,15;0;1;1;0;368;0;43;3;3;12
abbotky01;1995;1;PHI;NL;2;0;18;0;0;0;0;85;28;12;3;16;21;0,267;3,81;0;2;0;1;122;3;12;0;1;4
aceveju01;1995;1;COL;NL;4;6;17;11;0;0;0;197;82;47;15;20;40;0,317;6,44;2;2;6;1;291;0;53;4;2;11
acrema01;1995;1;OAK;AL;1;2;43;0;0;0;0;156;52;33;7;28;47;0,256;5,71;2;2;2;1;236;10;35;1;2;5
adamste01;1995;1;CHN;NL;1;1;18;0;0;0;1;54;22;13;0;10;15;0,289;6,50;1;1;0;0;86;7;15;0;0;2
aguilri01;1995;1;MIN;AL;1;1;22;0;0;0;12;75;20;7;2;6;29;0,222;2,52;1;0;1;0;99;21;7;0;2;1
aguilri01;1995;2;BOS;AL;2;2;30;0;0;0;20;91;26;9;4;7;23;0,228;2,67;0;0;0;0;124;30;9;1;2;1
ahearpa01;1995;1;DET;AL;0;2;4;3;0;0;0;30;20;13;2;5;4;0,400;11,70;1;1;0;0;55;0;13;0;0;0
alberjo01;1995;1;TEX;AL;0;0;12;0;0;0;0;62;26;17;2;12;10;0,299;7,40;1;2;1;0;101;7;18;0;1;0
alvarta01;1995;1;MON;NL;1;5;8;8;0;0;0;112;46;28;2;14;17;0,297;6,75;0;1;3;0;173;0;30;1;0;3
alvarwi01;1995;1;CHA;AL;8;11;29;29;3;0;0;525;171;84;21;93;118;0,258;4,32;4;1;2;2;769;0;96;6;5;16
anderbr02;1995;1;CAL;AL;6;8;18;17;1;0;0;299;110;65;24;30;45;0,282;5,87;2;1;3;3;433;0;66;5;5;8
andersc01;1995;1;KCA;AL;1;0;6;4;0;0;0;76;29;15;3;8;6;0,290;5,33;0;0;1;0;109;0;15;0;0;3
andujlu01;1995;1;CHA;AL;2;1;5;5;0;0;0;91;26;11;4;14;9;0,230;3,26;2;0;1;0;128;0;12;0;0;2
appieke01;1995;1;KCA;AL;15;10;31;31;4;1;0;604;163;87;14;80;185;0,221;3,89;1;5;8;0;832;0;90;3;3;20
aquinlu01;1995;1;MON;NL;0;2;29;0;0;0;2;112;47;16;4;11;22;0,301;3,86;1;3;3;0;171;8;24;0;1;2
aquinlu01;1995;2;SFN;NL;0;1;5;0;0;0;0;15;10;8;2;2;4;0,400;14,40;1;0;0;0;28;1;10;1;0;1
arochre01;1995;1;SLN;NL;3;5;41;0;0;0;0;149;55;22;6;18;25;0,297;3,99;4;2;3;0;216;13;24;8;2;3
ashbyan01;1995;1;SDN;NL;12;10;31;31;2;2;0;578;180;63;17;62;150;0,253;2,94;3;7;11;0;800;0;79;10;4;24
