id_jogador;id_ano;ordem_equipes;id_equipe;id_liga;jogos_ganhados;jogos_perdidos;jogos_disputados;jogos_iniciados;jogos_completos;shutouts;jogos_salvos;IPouts;hits;corridas_merecidas;homerun;BB;strikeout;media_rebatida_oponente;media_corridas_merecidas;IBB;lances_desviados;HBP;BK;BFP;jogos_terminados;corridas;toques_sacrificio;fly_sacrificio;eliminacao_dupla
aasedo01;1989;1;NYN;NL;1;5;49;0;0;0;2;178;56;26;5;26;34;0,245;3,94;3;0;1;1;261;22;27;2;3;3
abbotji01;1989;1;CAL;AL;12;12;29;29;4;2;0;544;190;79;13;74;115;0,274;3,92;3;8;4;2;788;0;95;11;5;23
ackerji01;1989;1;ATL;NL;0;6;59;0;0;0;2;293;84;29;5;20;68;0,237;2,67;8;2;1;0;383;23;29;5;3;7
ackerji01;1989;2;TOR;AL;2;1;14;0;0;0;0;85;24;5;1;12;24;0,235;1,59;3;1;1;0;116;3;7;1;0;2
agostju01;1989;1;HOU;NL;4;5;71;0;0;0;1;249;81;27;3;32;46;0,256;2,93;10;4;2;1;361;28;32;5;6;7
aguilri01;1989;1;NYN;NL;6;6;36;0;0;0;7;208;59;18;3;21;80;0,231;2,34;3;3;2;3;284;19;19;5;1;3
aguilri01;1989;2;MIN;AL;3;5;11;11;3;0;0;227;71;27;5;17;57;0,245;3,21;1;1;1;0;310;0;32;2;0;5
akerfda01;1989;1;TEX;AL;0;1;6;0;0;0;0;33;11;4;1;5;9;0,250;3,27;2;1;0;0;50;2;6;0;1;0
aldrija01;1989;1;ML4;AL;1;0;16;0;0;0;1;78;24;11;3;13;12;0,253;3,81;2;2;1;0;110;8;11;1;0;3
aldrija01;1989;2;ATL;NL;1;2;8;0;0;0;0;37;7;3;0;6;7;0,167;2,19;1;0;0;0;50;2;5;1;1;1
alexado01;1989;1;DET;AL;6;18;33;33;5;1;0;669;245;110;28;76;95;0,280;4,44;3;4;5;1;977;0;118;9;11;15
allenne01;1989;1;CLE;AL;0;1;3;0;0;0;0;9;8;5;1;0;0;0,500;15,00;0;0;0;0;17;1;5;0;1;0
alvarjo01;1989;1;ATL;NL;3;3;30;0;0;0;2;151;44;16;4;24;45;0,237;2,86;2;2;1;1;217;12;18;5;1;5
alvarwi01;1989;1;TEX;AL;0;1;1;1;0;0;0;0;3;3;2;2;0;1,000;NA;0;0;0;0;5;0;3;0;0;0
anderal02;1989;1;MIN;AL;17;10;33;33;4;1;0;590;214;83;15;53;69;0,275;3,80;1;5;7;0;846;0;97;4;5;21
anderla02;1989;1;HOU;NL;4;4;60;0;0;0;3;263;63;15;2;24;85;0,198;1,54;4;2;0;1;351;21;19;4;5;4
