id_jogador;id_ano;ordem_equipes;id_equipe;id_liga;jogos_ganhados;jogos_perdidos;jogos_disputados;jogos_iniciados;jogos_completos;shutouts;jogos_salvos;IPouts;hits;corridas_merecidas;homerun;BB;strikeout;media_rebatida_oponente;media_corridas_merecidas;IBB;lances_desviados;HBP;BK;BFP;jogos_terminados;corridas;toques_sacrificio;fly_sacrificio;eliminacao_dupla
aasedo01;1982;1;CAL;AL;3;3;24;0;0;0;4;156;45;20;5;23;40;0,243;3,46;2;2;0;0;212;18;20;4;0;5
agostju01;1982;1;CHA;AL;0;0;1;0;0;0;0;6;7;4;0;0;1;0,538;18,00;0;0;0;0;13;1;4;0;0;0
alexado01;1982;1;NYA;AL;1;7;16;11;0;0;0;200;81;45;14;14;26;0,298;6,08;2;1;0;4;293;3;52;4;3;3
allenne01;1982;1;NYN;NL;3;7;50;0;0;0;19;194;65;22;5;30;59;0,266;3,06;5;4;1;0;279;42;22;3;1;5
altampo01;1982;1;PHI;NL;5;1;29;0;0;0;2;117;41;18;2;14;26;0,281;4,15;3;1;1;0;169;14;19;4;4;3
alvarjo01;1982;1;ATL;NL;0;0;7;0;0;0;0;23;8;4;1;2;6;0,308;4,70;1;1;0;0;29;2;4;1;0;1
anderbu01;1982;1;CLE;AL;3;4;25;5;1;0;0;242;84;30;4;30;44;0,268;3,35;2;4;1;0;353;12;37;5;4;9
anderla02;1982;1;SEA;AL;0;0;40;1;0;0;1;239;100;53;16;23;32;0,311;5,99;1;2;4;0;354;14;56;2;3;9
andujjo01;1982;1;SLN;NL;15;10;38;37;9;5;0;797;237;73;11;50;137;0,240;2,47;7;3;7;2;1056;1;85;8;4;17
apontlu01;1982;1;BOS;AL;2;2;40;0;0;0;3;255;78;30;5;25;44;0,246;3,18;3;1;0;2;349;28;31;5;2;9
armstmi01;1982;1;KCA;AL;5;5;52;0;0;0;6;338;88;40;9;43;75;0,215;3,20;4;7;3;1;466;25;45;4;7;6
arroyfe01;1982;1;MIN;AL;0;1;6;0;0;0;0;41;17;8;2;6;4;0,321;5,27;1;1;0;0;61;2;8;1;1;3
arroyfe01;1982;2;OAK;AL;0;0;10;0;0;0;0;67;23;13;4;7;9;0,271;5,24;0;3;1;0;94;6;14;0;1;6
augusje01;1982;1;ML4;AL;1;3;20;2;1;0;0;186;63;35;13;26;22;0,267;5,08;2;3;2;0;270;9;43;2;4;7
bahnsst01;1982;1;CAL;AL;0;1;7;0;0;0;0;29;13;5;0;8;5;0,310;4,66;1;0;0;0;50;0;6;0;0;0
bahnsst01;1982;2;PHI;NL;0;0;8;0;0;0;0;40;8;2;0;3;9;0,182;1,35;1;0;0;0;48;0;2;0;1;1
baileho01;1982;1;DET;AL;0;0;8;0;0;0;1;30;6;0;0;2;3;0,182;0,00;1;0;0;0;37;5;0;1;1;1
bairdo01;1982;1;SLN;NL;5;3;63;0;0;0;8;275;69;26;7;36;68;0,211;2,55;13;2;1;0;372;33;27;4;4;6
bakerst01;1982;1;OAK;AL;1;1;5;3;0;0;0;77;30;13;3;4;14;0,288;4,56;0;0;0;0;110;2;14;1;1;2
balleja01;1982;1;PHI;NL;0;0;4;1;0;0;0;24;7;3;1;2;7;0,226;3,38;0;0;1;1;35;1;4;1;0;0
bannifl01;1982;1;SEA;AL;12;13;35;35;5;3;0;741;225;94;32;77;209;0,243;3,43;0;6;3;0;1022;0;112;10;5;17
barkele01;1982;1;CLE;AL;15;11;33;33;10;1;0;734;211;106;17;88;187;0,232;3,90;2;10;3;0;1021;0;117;10;9;16
barneri01;1982;1;CHA;AL;0;2;6;2;0;0;1;51;21;9;1;4;6;0,292;4,76;0;0;2;0;79;4;15;0;1;0
barojsa01;1982;1;CHA;AL;6;6;61;0;0;0;21;320;96;42;9;46;56;0,244;3,54;6;4;1;5;446;42;43;2;3;13
barrji01;1982;1;SFN;NL;4;3;53;9;1;1;2;386;125;47;9;20;36;0,262;3,29;5;1;4;1;520;9;54;8;10;10
baumgro01;1982;1;PIT;NL;0;5;12;10;0;0;0;132;60;32;3;27;17;0,347;6,55;1;4;0;1;208;1;33;5;3;6
beardda01;1982;1;OAK;AL;10;9;54;2;0;0;11;275;85;35;9;35;73;0,244;3,44;6;4;1;0;397;39;41;4;9;1
beattji01;1982;1;SEA;AL;8;12;28;26;6;1;0;517;149;64;13;65;140;0,233;3,34;0;5;1;2;715;1;73;6;3;13
beckwjo01;1982;1;LAN;NL;2;1;19;1;0;0;1;120;38;12;2;14;33;0,252;2,70;5;0;0;0;170;5;14;3;2;3
bedrost01;1982;1;ATL;NL;8;6;64;3;0;0;11;413;102;37;7;57;123;0,206;2,42;5;0;4;0;567;30;39;9;2;9
berenbr01;1982;1;CIN;NL;9;18;34;34;4;1;0;667;208;83;8;96;157;0,255;3,36;5;16;2;3;938;0;90;17;7;29
berenju01;1982;1;DET;AL;0;0;2;1;0;0;0;20;5;5;0;9;8;0,200;6,75;1;0;0;0;34;0;5;0;0;0
bernadw01;1982;1;ML4;AL;3;1;47;0;0;0;6;237;78;33;4;27;45;0,263;3,76;0;1;1;0;335;19;39;5;5;6
birddo01;1982;1;CHN;NL;9;14;35;33;2;1;0;573;230;109;26;30;71;0,297;5,14;3;1;3;0;819;1;119;8;3;6
blackbu02;1982;1;KCA;AL;4;6;22;14;0;0;0;265;92;45;10;34;40;0,269;4,58;6;4;3;7;386;2;48;4;3;7
bluevi01;1982;1;KCA;AL;13;12;31;31;6;2;0;543;163;76;20;80;103;0,238;3,78;3;4;0;0;773;0;80;5;3;10
blylebe01;1982;1;CLE;AL;2;2;4;4;0;0;0;61;16;11;2;11;19;0,211;4,87;0;0;0;0;89;0;14;0;2;0
boddimi01;1982;1;BAL;AL;1;0;7;0;0;0;0;77;25;10;2;12;20;0,258;3,51;2;0;0;0;110;4;10;1;0;4
boggsto01;1982;1;ATL;NL;2;2;10;10;0;0;0;139;43;17;2;22;29;0,253;3,30;1;2;2;0;197;0;22;3;0;8
bohnejo01;1982;1;CLE;AL;0;0;3;3;0;0;0;35;11;9;4;7;4;0,250;6,94;0;0;1;0;53;0;9;1;0;0
boitada01;1982;1;TEX;AL;0;0;19;0;0;0;0;91;33;18;5;13;28;0,280;5,34;2;4;2;0;136;10;19;1;2;3
bombama01;1982;1;TOR;AL;1;5;16;8;0;0;0;179;87;40;10;25;22;0,343;6,03;0;3;3;0;287;3;44;3;2;9
booneda02;1982;1;SDN;NL;1;0;10;0;0;0;1;48;21;10;2;3;8;0,323;5,63;0;0;0;0;69;4;10;1;0;2
booneda02;1982;2;HOU;NL;0;1;10;0;0;0;1;38;7;5;1;4;4;0,171;3,55;1;1;0;0;47;4;6;1;1;0
bordiri01;1982;1;SEA;AL;0;2;7;2;0;0;0;39;18;12;4;1;10;0,310;8,31;0;0;1;0;60;2;12;0;0;0
borispa01;1982;1;MIN;AL;1;2;23;0;0;0;0;149;46;22;8;19;30;0,246;3,99;3;2;2;0;215;12;24;4;3;2
botelde01;1982;1;KCA;AL;2;1;8;4;0;0;0;72;25;11;4;8;12;0,275;4,13;0;1;0;0;100;3;11;0;1;2
boydoi01;1982;1;BOS;AL;0;1;3;1;0;0;0;25;11;5;2;2;2;0,314;5,40;0;1;0;0;37;0;5;0;0;1
breinfr01;1982;1;SFN;NL;11;6;54;9;2;0;0;430;146;49;6;52;98;0,269;3,08;10;1;1;1;613;16;61;15;3;14
brennto01;1982;1;CLE;AL;4;2;30;4;0;0;2;278;112;44;9;10;46;0,300;4,27;1;2;2;1;393;14;51;2;6;4
